348 1660179464 0,293032 0,600000 0,271773 0,320721 0,051773
358 1660179464 0,251677 0,200000 0,251677 0,251677 0,012668
361 1660179464 0,156368 0,200000 0,156368 0,156368 0,004890
355 1660179464 15,163305 0,200000 15,163305 15,163305 45,985164
364 1660179464 0,088516 0,200000 0,088516 0,088516 0,001567
352 1660179465 0,271099 0,200000 0,271099 0,271099 0,014699
348 1660179465 0,293032 0,600000 0,271773 0,320721 0,051773
358 1660179465 0,251677 0,200000 0,251677 0,251677 0,012668
361 1660179465 0,156368 0,200000 0,156368 0,156368 0,004890
355 1660179465 15,163305 0,200000 15,163305 15,163305 45,985164
364 1660179465 0,088516 0,200000 0,088516 0,088516 0,001567
348 1660179466 0,322483 0,200000 0,322483 0,322483 0,020799
358 1660179466 0,236942 0,600000 0,225361 0,243045 0,033725
333 1660179466 0,000957 0,400000 0,000905 0,001010 0,000000
355 1660179466 27,143197 0,600000 17,502329 46,346203 552,679136
330 1660179466 0,311617 1,200000 0,287927 0,321614 0,116702
348 1660179467 0,322483 0,200000 0,322483 0,322483 0,020799
358 1660179467 0,236942 0,600000 0,225361 0,243045 0,033725
333 1660179467 0,000957 0,400000 0,000905 0,001010 0,000000
355 1660179467 27,143197 0,600000 17,502329 46,346203 552,679136
330 1660179467 0,311617 1,200000 0,287927 0,321614 0,116702
348 1660179468 0,322483 0,200000 0,322483 0,322483 0,020799
358 1660179468 0,236942 0,600000 0,225361 0,243045 0,033725
333 1660179468 0,000957 0,400000 0,000905 0,001010 0,000000
355 1660179468 27,143197 0,600000 17,502329 46,346203 552,679136
330 1660179468 0,311617 1,200000 0,287927 0,321614 0,116702
348 1660179469 0,322483 0,200000 0,322483 0,322483 0,020799
358 1660179469 0,236942 0,600000 0,225361 0,243045 0,033725
333 1660179469 0,000957 0,400000 0,000905 0,001010 0,000000
355 1660179469 27,143197 0,600000 17,502329 46,346203 552,679136
330 1660179469 0,311617 1,200000 0,287927 0,321614 0,116702
348 1660179470 0,322483 0,200000 0,322483 0,322483 0,020799
358 1660179470 0,236942 0,600000 0,225361 0,243045 0,033725
333 1660179470 0,000957 0,400000 0,000905 0,001010 0,000000
355 1660179470 27,143197 0,600000 17,502329 46,346203 552,679136
330 1660179470 0,311617 1,200000 0,287927 0,321614 0,116702
348 1660179471 0,279315 0,800000 0,256635 0,302054 0,062638
358 1660179471 0,234516 0,400000 0,230936 0,238096 0,022004
361 1660179471 0,087771 0,200000 0,087771 0,087771 0,001541
355 1660179471 20,758072 0,400000 20,698928 20,817217 172,360425
364 1660179471 0,132229 0,200000 0,132229 0,132229 0,003497
348 1660179472 0,279315 0,800000 0,256635 0,302054 0,062638
358 1660179472 0,234516 0,400000 0,230936 0,238096 0,022004
361 1660179472 0,087771 0,200000 0,087771 0,087771 0,001541
355 1660179472 20,758072 0,400000 20,698928 20,817217 172,360425
364 1660179472 0,132229 0,200000 0,132229 0,132229 0,003497
348 1660179473 0,279315 0,800000 0,256635 0,302054 0,062638
358 1660179473 0,234516 0,400000 0,230936 0,238096 0,022004
361 1660179473 0,087771 0,200000 0,087771 0,087771 0,001541
355 1660179473 20,758072 0,400000 20,698928 20,817217 172,360425
364 1660179473 0,132229 0,200000 0,132229 0,132229 0,003497
348 1660179474 0,279315 0,800000 0,256635 0,302054 0,062638
358 1660179474 0,234516 0,400000 0,230936 0,238096 0,022004
361 1660179474 0,087771 0,200000 0,087771 0,087771 0,001541
355 1660179474 20,758072 0,400000 20,698928 20,817217 172,360425
364 1660179474 0,132229 0,200000 0,132229 0,132229 0,003497
348 1660179475 0,279315 0,800000 0,256635 0,302054 0,062638
358 1660179475 0,234516 0,400000 0,230936 0,238096 0,022004
361 1660179475 0,087771 0,200000 0,087771 0,087771 0,001541
355 1660179475 20,758072 0,400000 20,698928 20,817217 172,360425
364 1660179475 0,132229 0,200000 0,132229 0,132229 0,003497
352 1660179476 0,254904 0,200000 0,254904 0,254904 0,012995
348 1660179476 0,302824 0,600000 0,300855 0,305618 0,055024
358 1660179476 0,238989 0,600000 0,217502 0,271269 0,034594
355 1660179476 11,727153 0,600000 10,416551 12,650711 83,059758
352 1660179477 0,254904 0,200000 0,254904 0,254904 0,012995
348 1660179477 0,302824 0,600000 0,300855 0,305618 0,055024
358 1660179477 0,238989 0,600000 0,217502 0,271269 0,034594
355 1660179477 11,727153 0,600000 10,416551 12,650711 83,059758
352 1660179478 0,254904 0,200000 0,254904 0,254904 0,012995
348 1660179478 0,302824 0,600000 0,300855 0,305618 0,055024
358 1660179478 0,238989 0,600000 0,217502 0,271269 0,034594
355 1660179478 11,727153 0,600000 10,416551 12,650711 83,059758
352 1660179479 0,254904 0,200000 0,254904 0,254904 0,012995
348 1660179479 0,302824 0,600000 0,300855 0,305618 0,055024
358 1660179479 0,238989 0,600000 0,217502 0,271269 0,034594
355 1660179479 11,727153 0,600000 10,416551 12,650711 83,059758
352 1660179480 0,254904 0,200000 0,254904 0,254904 0,012995
348 1660179480 0,302824 0,600000 0,300855 0,305618 0,055024
358 1660179480 0,238989 0,600000 0,217502 0,271269 0,034594
355 1660179480 11,727153 0,600000 10,416551 12,650711 83,059758
352 1660179481 0,272356 0,200000 0,272356 0,272356 0,014836
358 1660179481 0,239104 0,600000 0,228028 0,251373 0,034357
361 1660179481 0,103717 0,200000 0,103717 0,103717 0,002151
355 1660179481 24,915749 0,600000 13,781415 43,997840 482,730011
364 1660179481 0,133075 0,200000 0,133075 0,133075 0,003542
352 1660179482 0,272356 0,200000 0,272356 0,272356 0,014836
358 1660179482 0,239104 0,600000 0,228028 0,251373 0,034357
361 1660179482 0,103717 0,200000 0,103717 0,103717 0,002151
355 1660179482 24,915749 0,600000 13,781415 43,997840 482,730011
364 1660179482 0,133075 0,200000 0,133075 0,133075 0,003542
352 1660179483 0,272356 0,200000 0,272356 0,272356 0,014836
358 1660179483 0,239104 0,600000 0,228028 0,251373 0,034357
361 1660179483 0,103717 0,200000 0,103717 0,103717 0,002151
355 1660179483 24,915749 0,600000 13,781415 43,997840 482,730011
364 1660179483 0,133075 0,200000 0,133075 0,133075 0,003542
352 1660179484 0,272356 0,200000 0,272356 0,272356 0,014836
358 1660179484 0,239104 0,600000 0,228028 0,251373 0,034357
361 1660179484 0,103717 0,200000 0,103717 0,103717 0,002151
355 1660179484 24,915749 0,600000 13,781415 43,997840 482,730011
364 1660179484 0,133075 0,200000 0,133075 0,133075 0,003542
352 1660179485 0,272356 0,200000 0,272356 0,272356 0,014836
358 1660179485 0,239104 0,600000 0,228028 0,251373 0,034357
361 1660179485 0,103717 0,200000 0,103717 0,103717 0,002151
355 1660179485 24,915749 0,600000 13,781415 43,997840 482,730011
364 1660179485 0,133075 0,200000 0,133075 0,133075 0,003542
333 1660179486 0,000887 0,200000 0,000887 0,000887 0,000000
364 1660179486 0,132451 0,200000 0,132451 0,132451 0,003509
330 1660179486 0,295735 1,000000 0,270213 0,315801 0,087682
333 1660179487 0,000887 0,200000 0,000887 0,000887 0,000000
364 1660179487 0,132451 0,200000 0,132451 0,132451 0,003509
330 1660179487 0,295735 1,000000 0,270213 0,315801 0,087682
333 1660179488 0,000887 0,200000 0,000887 0,000887 0,000000
364 1660179488 0,132451 0,200000 0,132451 0,132451 0,003509
330 1660179488 0,295735 1,000000 0,270213 0,315801 0,087682
333 1660179489 0,000887 0,200000 0,000887 0,000887 0,000000
364 1660179489 0,132451 0,200000 0,132451 0,132451 0,003509
330 1660179489 0,295735 1,000000 0,270213 0,315801 0,087682
333 1660179490 0,000887 0,200000 0,000887 0,000887 0,000000
364 1660179490 0,132451 0,200000 0,132451 0,132451 0,003509
330 1660179490 0,295735 1,000000 0,270213 0,315801 0,087682
358 1660179491 0,272443 0,400000 0,272207 0,272678 0,029690
361 1660179491 0,088933 0,200000 0,088933 0,088933 0,001582
355 1660179491 39,737863 0,400000 35,894248 43,581479 637,548461
358 1660179492 0,272443 0,400000 0,272207 0,272678 0,029690
361 1660179492 0,088933 0,200000 0,088933 0,088933 0,001582
355 1660179492 39,737863 0,400000 35,894248 43,581479 637,548461
358 1660179493 0,272443 0,400000 0,272207 0,272678 0,029690
361 1660179493 0,088933 0,200000 0,088933 0,088933 0,001582
355 1660179493 39,737863 0,400000 35,894248 43,581479 637,548461
358 1660179494 0,272443 0,400000 0,272207 0,272678 0,029690
361 1660179494 0,088933 0,200000 0,088933 0,088933 0,001582
355 1660179494 39,737863 0,400000 35,894248 43,581479 637,548461
358 1660179495 0,272443 0,400000 0,272207 0,272678 0,029690
361 1660179495 0,088933 0,200000 0,088933 0,088933 0,001582
355 1660179495 39,737863 0,400000 35,894248 43,581479 637,548461
348 1660179496 0,328991 1,000000 0,302502 0,365598 0,108700
348 1660179497 0,328991 1,000000 0,302502 0,365598 0,108700
348 1660179498 0,328991 1,000000 0,302502 0,365598 0,108700
348 1660179499 0,328991 1,000000 0,302502 0,365598 0,108700
348 1660179500 0,328991 1,000000 0,302502 0,365598 0,108700
358 1660179501 0,240380 1,000000 0,195716 0,275832 0,058492
333 1660179501 0,000942 0,200000 0,000942 0,000942 0,000000
355 1660179501 16,874377 1,000000 15,383810 19,204642 287,366098
330 1660179501 0,322071 1,000000 0,271494 0,366279 0,104825
358 1660179502 0,240380 1,000000 0,195716 0,275832 0,058492
333 1660179502 0,000942 0,200000 0,000942 0,000942 0,000000
355 1660179502 16,874377 1,000000 15,383810 19,204642 287,366098
330 1660179502 0,322071 1,000000 0,271494 0,366279 0,104825
358 1660179503 0,240380 1,000000 0,195716 0,275832 0,058492
333 1660179503 0,000942 0,200000 0,000942 0,000942 0,000000
355 1660179503 16,874377 1,000000 15,383810 19,204642 287,366098
330 1660179503 0,322071 1,000000 0,271494 0,366279 0,104825
355 1660179504 16,874377 1,000000 15,383810 19,204642 287,366098
358 1660179504 0,240380 1,000000 0,195716 0,275832 0,058492
333 1660179504 0,000942 0,200000 0,000942 0,000942 0,000000
330 1660179504 0,322071 1,000000 0,271494 0,366279 0,104825
358 1660179505 0,240380 1,000000 0,195716 0,275832 0,058492
333 1660179505 0,000942 0,200000 0,000942 0,000942 0,000000
355 1660179505 16,874377 1,000000 15,383810 19,204642 287,366098
330 1660179505 0,322071 1,000000 0,271494 0,366279 0,104825
348 1660179506 0,255072 0,200000 0,255072 0,255072 0,013012
364 1660179506 0,146717 0,200000 0,146717 0,146717 0,004305
330 1660179506 0,327153 0,400000 0,317070 0,337236 0,042852
348 1660179507 0,255072 0,200000 0,255072 0,255072 0,013012
364 1660179507 0,146717 0,200000 0,146717 0,146717 0,004305
330 1660179507 0,327153 0,400000 0,317070 0,337236 0,042852
348 1660179508 0,255072 0,200000 0,255072 0,255072 0,013012
364 1660179508 0,146717 0,200000 0,146717 0,146717 0,004305
330 1660179508 0,327153 0,400000 0,317070 0,337236 0,042852
348 1660179509 0,255072 0,200000 0,255072 0,255072 0,013012
364 1660179509 0,146717 0,200000 0,146717 0,146717 0,004305
330 1660179509 0,327153 0,400000 0,317070 0,337236 0,042852
348 1660179510 0,255072 0,200000 0,255072 0,255072 0,013012
348 1660179511 0,281681 0,600000 0,256642 0,317210 0,048006
358 1660179511 0,246204 0,600000 0,225762 0,283842 0,036796
355 1660179511 22,901670 0,600000 10,090517 46,960634 488,586420
364 1660179510 0,146717 0,200000 0,146717 0,146717 0,004305
330 1660179510 0,327153 0,400000 0,317070 0,337236 0,042852
348 1660179512 0,281681 0,600000 0,256642 0,317210 0,048006
358 1660179512 0,246204 0,600000 0,225762 0,283842 0,036796
355 1660179512 22,901670 0,600000 10,090517 46,960634 488,586420
348 1660179513 0,281681 0,600000 0,256642 0,317210 0,048006
358 1660179513 0,246204 0,600000 0,225762 0,283842 0,036796
355 1660179513 22,901670 0,600000 10,090517 46,960634 488,586420
348 1660179514 0,281681 0,600000 0,256642 0,317210 0,048006
358 1660179514 0,246204 0,600000 0,225762 0,283842 0,036796
355 1660179514 22,901670 0,600000 10,090517 46,960634 488,586420
348 1660179515 0,281681 0,600000 0,256642 0,317210 0,048006
358 1660179515 0,246204 0,600000 0,225762 0,283842 0,036796
355 1660179515 22,901670 0,600000 10,090517 46,960634 488,586420
348 1660179516 0,302659 0,400000 0,301791 0,303527 0,036641
358 1660179516 0,255194 0,600000 0,229262 0,277827 0,039313
355 1660179516 15,434503 0,600000 14,630012 15,842762 143,128500
330 1660179516 0,279248 0,200000 0,279248 0,279248 0,015596
348 1660179517 0,302659 0,400000 0,301791 0,303527 0,036641
358 1660179517 0,255194 0,600000 0,229262 0,277827 0,039313
355 1660179517 15,434503 0,600000 14,630012 15,842762 143,128500
330 1660179517 0,279248 0,200000 0,279248 0,279248 0,015596
348 1660179518 0,302659 0,400000 0,301791 0,303527 0,036641
358 1660179518 0,255194 0,600000 0,229262 0,277827 0,039313
355 1660179518 15,434503 0,600000 14,630012 15,842762 143,128500
330 1660179518 0,279248 0,200000 0,279248 0,279248 0,015596
348 1660179519 0,302659 0,400000 0,301791 0,303527 0,036641
358 1660179519 0,255194 0,600000 0,229262 0,277827 0,039313
355 1660179519 15,434503 0,600000 14,630012 15,842762 143,128500
330 1660179519 0,279248 0,200000 0,279248 0,279248 0,015596
348 1660179520 0,302659 0,400000 0,301791 0,303527 0,036641
358 1660179520 0,255194 0,600000 0,229262 0,277827 0,039313
355 1660179520 15,434503 0,600000 14,630012 15,842762 143,128500
330 1660179520 0,279248 0,200000 0,279248 0,279248 0,015596
352 1660179521 0,286888 0,200000 0,286888 0,286888 0,016461
348 1660179521 0,303406 0,200000 0,303406 0,303406 0,018411
333 1660179521 0,000967 0,200000 0,000967 0,000967 0,000000
330 1660179521 0,291492 1,000000 0,273062 0,316527 0,085244
352 1660179522 0,286888 0,200000 0,286888 0,286888 0,016461
348 1660179522 0,303406 0,200000 0,303406 0,303406 0,018411
333 1660179522 0,000967 0,200000 0,000967 0,000967 0,000000
330 1660179522 0,291492 1,000000 0,273062 0,316527 0,085244
352 1660179523 0,286888 0,200000 0,286888 0,286888 0,016461
348 1660179523 0,303406 0,200000 0,303406 0,303406 0,018411
333 1660179523 0,000967 0,200000 0,000967 0,000967 0,000000
330 1660179523 0,291492 1,000000 0,273062 0,316527 0,085244
352 1660179524 0,286888 0,200000 0,286888 0,286888 0,016461
348 1660179524 0,303406 0,200000 0,303406 0,303406 0,018411
333 1660179524 0,000967 0,200000 0,000967 0,000967 0,000000
330 1660179524 0,291492 1,000000 0,273062 0,316527 0,085244
352 1660179525 0,286888 0,200000 0,286888 0,286888 0,016461
348 1660179525 0,303406 0,200000 0,303406 0,303406 0,018411
333 1660179525 0,000967 0,200000 0,000967 0,000967 0,000000
330 1660179525 0,291492 1,000000 0,273062 0,316527 0,085244
352 1660179526 0,258232 0,200000 0,258232 0,258232 0,013337
348 1660179526 0,281451 0,600000 0,255548 0,302166 0,047754
330 1660179526 0,274110 0,200000 0,274110 0,274110 0,015027
352 1660179527 0,258232 0,200000 0,258232 0,258232 0,013337
348 1660179527 0,281451 0,600000 0,255548 0,302166 0,047754
330 1660179527 0,274110 0,200000 0,274110 0,274110 0,015027
352 1660179528 0,258232 0,200000 0,258232 0,258232 0,013337
348 1660179528 0,281451 0,600000 0,255548 0,302166 0,047754
330 1660179528 0,274110 0,200000 0,274110 0,274110 0,015027
352 1660179529 0,258232 0,200000 0,258232 0,258232 0,013337
348 1660179529 0,281451 0,600000 0,255548 0,302166 0,047754
330 1660179529 0,274110 0,200000 0,274110 0,274110 0,015027
352 1660179530 0,258232 0,200000 0,258232 0,258232 0,013337
348 1660179530 0,281451 0,600000 0,255548 0,302166 0,047754
330 1660179530 0,274110 0,200000 0,274110 0,274110 0,015027
352 1660179531 0,288426 0,200000 0,288426 0,288426 0,016638
348 1660179531 0,313693 0,600000 0,301782 0,335359 0,059183
358 1660179531 0,233112 0,400000 0,200370 0,265854 0,022165
355 1660179531 10,140696 0,400000 10,093616 10,187776 41,134373
352 1660179532 0,288426 0,200000 0,288426 0,288426 0,016638
348 1660179532 0,313693 0,600000 0,301782 0,335359 0,059183
358 1660179532 0,233112 0,400000 0,200370 0,265854 0,022165
355 1660179532 10,140696 0,400000 10,093616 10,187776 41,134373
352 1660179533 0,288426 0,200000 0,288426 0,288426 0,016638
348 1660179533 0,313693 0,600000 0,301782 0,335359 0,059183
358 1660179533 0,233112 0,400000 0,200370 0,265854 0,022165
355 1660179533 10,140696 0,400000 10,093616 10,187776 41,134373
352 1660179534 0,288426 0,200000 0,288426 0,288426 0,016638
348 1660179534 0,313693 0,600000 0,301782 0,335359 0,059183
358 1660179534 0,233112 0,400000 0,200370 0,265854 0,022165
355 1660179534 10,140696 0,400000 10,093616 10,187776 41,134373
352 1660179535 0,288426 0,200000 0,288426 0,288426 0,016638
348 1660179535 0,313693 0,600000 0,301782 0,335359 0,059183
358 1660179535 0,233112 0,400000 0,200370 0,265854 0,022165
355 1660179535 10,140696 0,400000 10,093616 10,187776 41,134373
352 1660179536 0,293471 0,200000 0,293471 0,293471 0,017225
348 1660179536 0,319844 0,200000 0,319844 0,319844 0,020460
358 1660179536 0,264980 0,600000 0,241377 0,292951 0,042400
361 1660179536 0,127074 0,400000 0,086981 0,167167 0,007102
355 1660179536 16,540137 0,600000 15,294146 18,098972 164,961750
330 1660179536 0,284343 0,600000 0,270959 0,310572 0,048717
352 1660179537 0,293471 0,200000 0,293471 0,293471 0,017225
348 1660179537 0,319844 0,200000 0,319844 0,319844 0,020460
358 1660179537 0,264980 0,600000 0,241377 0,292951 0,042400
361 1660179537 0,127074 0,400000 0,086981 0,167167 0,007102
355 1660179537 16,540137 0,600000 15,294146 18,098972 164,961750
330 1660179537 0,284343 0,600000 0,270959 0,310572 0,048717
352 1660179538 0,293471 0,200000 0,293471 0,293471 0,017225
348 1660179538 0,319844 0,200000 0,319844 0,319844 0,020460
358 1660179538 0,264980 0,600000 0,241377 0,292951 0,042400
361 1660179538 0,127074 0,400000 0,086981 0,167167 0,007102
355 1660179538 16,540137 0,600000 15,294146 18,098972 164,961750
330 1660179538 0,284343 0,600000 0,270959 0,310572 0,048717
352 1660179539 0,293471 0,200000 0,293471 0,293471 0,017225
348 1660179539 0,319844 0,200000 0,319844 0,319844 0,020460
358 1660179539 0,264980 0,600000 0,241377 0,292951 0,042400
361 1660179539 0,127074 0,400000 0,086981 0,167167 0,007102
355 1660179539 16,540137 0,600000 15,294146 18,098972 164,961750
330 1660179539 0,284343 0,600000 0,270959 0,310572 0,048717
352 1660179540 0,293471 0,200000 0,293471 0,293471 0,017225
348 1660179540 0,319844 0,200000 0,319844 0,319844 0,020460
358 1660179540 0,264980 0,600000 0,241377 0,292951 0,042400
361 1660179540 0,127074 0,400000 0,086981 0,167167 0,007102
355 1660179540 16,540137 0,600000 15,294146 18,098972 164,961750
330 1660179540 0,284343 0,600000 0,270959 0,310572 0,048717
348 1660179541 0,304646 0,200000 0,304646 0,304646 0,018562
333 1660179541 0,000757 0,200000 0,000757 0,000757 0,000000
364 1660179541 0,145730 0,200000 0,145730 0,145730 0,004247
330 1660179541 0,296398 0,400000 0,259387 0,333409 0,035689
348 1660179542 0,304646 0,200000 0,304646 0,304646 0,018562
333 1660179542 0,000757 0,200000 0,000757 0,000757 0,000000
364 1660179542 0,145730 0,200000 0,145730 0,145730 0,004247
330 1660179542 0,296398 0,400000 0,259387 0,333409 0,035689
348 1660179543 0,304646 0,200000 0,304646 0,304646 0,018562
333 1660179543 0,000757 0,200000 0,000757 0,000757 0,000000
364 1660179543 0,145730 0,200000 0,145730 0,145730 0,004247
330 1660179543 0,296398 0,400000 0,259387 0,333409 0,035689
348 1660179544 0,304646 0,200000 0,304646 0,304646 0,018562
333 1660179544 0,000757 0,200000 0,000757 0,000757 0,000000
364 1660179544 0,145730 0,200000 0,145730 0,145730 0,004247
330 1660179544 0,296398 0,400000 0,259387 0,333409 0,035689
348 1660179545 0,304646 0,200000 0,304646 0,304646 0,018562
333 1660179545 0,000757 0,200000 0,000757 0,000757 0,000000
364 1660179545 0,145730 0,200000 0,145730 0,145730 0,004247
330 1660179545 0,296398 0,400000 0,259387 0,333409 0,035689
352 1660179546 0,335596 0,200000 0,335596 0,335596 0,022525
348 1660179546 0,318366 0,400000 0,271228 0,365505 0,041432
358 1660179546 0,202586 0,200000 0,202586 0,202586 0,008208
361 1660179546 0,133370 0,400000 0,105254 0,161486 0,007431
355 1660179546 42,516566 0,200000 42,516566 42,516566 361,531673
364 1660179546 0,087487 0,200000 0,087487 0,087487 0,001531
352 1660179547 0,335596 0,200000 0,335596 0,335596 0,022525
348 1660179547 0,318366 0,400000 0,271228 0,365505 0,041432
358 1660179547 0,202586 0,200000 0,202586 0,202586 0,008208
361 1660179547 0,133370 0,400000 0,105254 0,161486 0,007431
355 1660179547 42,516566 0,200000 42,516566 42,516566 361,531673
364 1660179547 0,087487 0,200000 0,087487 0,087487 0,001531
352 1660179548 0,335596 0,200000 0,335596 0,335596 0,022525
348 1660179548 0,318366 0,400000 0,271228 0,365505 0,041432
358 1660179548 0,202586 0,200000 0,202586 0,202586 0,008208
361 1660179548 0,133370 0,400000 0,105254 0,161486 0,007431
355 1660179548 42,516566 0,200000 42,516566 42,516566 361,531673
364 1660179548 0,087487 0,200000 0,087487 0,087487 0,001531
352 1660179549 0,335596 0,200000 0,335596 0,335596 0,022525
348 1660179549 0,318366 0,400000 0,271228 0,365505 0,041432
358 1660179549 0,202586 0,200000 0,202586 0,202586 0,008208
361 1660179549 0,133370 0,400000 0,105254 0,161486 0,007431
355 1660179549 42,516566 0,200000 42,516566 42,516566 361,531673
364 1660179549 0,087487 0,200000 0,087487 0,087487 0,001531
352 1660179550 0,335596 0,200000 0,335596 0,335596 0,022525
348 1660179550 0,318366 0,400000 0,271228 0,365505 0,041432
358 1660179550 0,202586 0,200000 0,202586 0,202586 0,008208
361 1660179550 0,133370 0,400000 0,105254 0,161486 0,007431
355 1660179550 42,516566 0,200000 42,516566 42,516566 361,531673
364 1660179550 0,087487 0,200000 0,087487 0,087487 0,001531
348 1660179551 0,293339 0,400000 0,285471 0,301208 0,034444
358 1660179551 0,229265 0,800000 0,194698 0,267022 0,042646
361 1660179551 0,125665 0,200000 0,125665 0,125665 0,003158
355 1660179551 20,498646 0,800000 9,995788 45,962114 510,644480
348 1660179552 0,293339 0,400000 0,285471 0,301208 0,034444
358 1660179552 0,229265 0,800000 0,194698 0,267022 0,042646
361 1660179552 0,125665 0,200000 0,125665 0,125665 0,003158
355 1660179552 20,498646 0,800000 9,995788 45,962114 510,644480
348 1660179610 0,308352 0,400000 0,299118 0,317586 0,038067
348 1660179609 0,308352 0,400000 0,299118 0,317586 0,038067
348 1660179608 0,308352 0,400000 0,299118 0,317586 0,038067
348 1660179607 0,308352 0,400000 0,299118 0,317586 0,038067
348 1660179606 0,308352 0,400000 0,299118 0,317586 0,038067
348 1660179605 0,286326 0,400000 0,271410 0,301242 0,032882
348 1660179604 0,286326 0,400000 0,271410 0,301242 0,032882
348 1660179603 0,286326 0,400000 0,271410 0,301242 0,032882
348 1660179602 0,286326 0,400000 0,271410 0,301242 0,032882
348 1660179601 0,286326 0,400000 0,271410 0,301242 0,032882
348 1660179600 0,302549 0,400000 0,271477 0,333621 0,037001
348 1660179599 0,302549 0,400000 0,271477 0,333621 0,037001
348 1660179598 0,302549 0,400000 0,271477 0,333621 0,037001
348 1660179597 0,302549 0,400000 0,271477 0,333621 0,037001
348 1660179596 0,302549 0,400000 0,271477 0,333621 0,037001
348 1660179590 0,277367 0,600000 0,254918 0,289701 0,046311
348 1660179589 0,277367 0,600000 0,254918 0,289701 0,046311
348 1660179588 0,277367 0,600000 0,254918 0,289701 0,046311
348 1660179587 0,277367 0,600000 0,254918 0,289701 0,046311
348 1660179586 0,277367 0,600000 0,254918 0,289701 0,046311
348 1660179585 0,296627 0,600000 0,285673 0,306715 0,052837
348 1660179584 0,296627 0,600000 0,285673 0,306715 0,052837
348 1660179583 0,296627 0,600000 0,285673 0,306715 0,052837
348 1660179582 0,296627 0,600000 0,285673 0,306715 0,052837
348 1660179581 0,296627 0,600000 0,285673 0,306715 0,052837
348 1660179575 0,259417 0,200000 0,259417 0,259417 0,013459
348 1660179574 0,259417 0,200000 0,259417 0,259417 0,013459
348 1660179573 0,259417 0,200000 0,259417 0,259417 0,013459
348 1660179572 0,259417 0,200000 0,259417 0,259417 0,013459
348 1660179571 0,259417 0,200000 0,259417 0,259417 0,013459
348 1660179570 0,271666 0,400000 0,271363 0,271968 0,029521
348 1660179569 0,271666 0,400000 0,271363 0,271968 0,029521
348 1660179568 0,271666 0,400000 0,271363 0,271968 0,029521
348 1660179567 0,271666 0,400000 0,271363 0,271968 0,029521
348 1660179566 0,271666 0,400000 0,271363 0,271968 0,029521
348 1660179565 0,287859 0,400000 0,271630 0,304087 0,033250
348 1660179564 0,287859 0,400000 0,271630 0,304087 0,033250
348 1660179563 0,287859 0,400000 0,271630 0,304087 0,033250
348 1660179562 0,287859 0,400000 0,271630 0,304087 0,033250
348 1660179561 0,287859 0,400000 0,271630 0,304087 0,033250
348 1660179555 0,293339 0,400000 0,285471 0,301208 0,034444
348 1660179554 0,293339 0,400000 0,285471 0,301208 0,034444
348 1660179553 0,293339 0,400000 0,285471 0,301208 0,034444
364 1660179570 0,121086 0,200000 0,121086 0,121086 0,002932
364 1660179569 0,121086 0,200000 0,121086 0,121086 0,002932
364 1660179568 0,121086 0,200000 0,121086 0,121086 0,002932
364 1660179567 0,121086 0,200000 0,121086 0,121086 0,002932
364 1660179566 0,121086 0,200000 0,121086 0,121086 0,002932
364 1660179565 0,120445 0,200000 0,120445 0,120445 0,002901
364 1660179564 0,120445 0,200000 0,120445 0,120445 0,002901
364 1660179563 0,120445 0,200000 0,120445 0,120445 0,002901
364 1660179562 0,120445 0,200000 0,120445 0,120445 0,002901
364 1660179561 0,120445 0,200000 0,120445 0,120445 0,002901
364 1660179560 0,117410 0,200000 0,117410 0,117410 0,002757
364 1660179559 0,117410 0,200000 0,117410 0,117410 0,002757
364 1660179558 0,117410 0,200000 0,117410 0,117410 0,002757
364 1660179557 0,117410 0,200000 0,117410 0,117410 0,002757
364 1660179556 0,117410 0,200000 0,117410 0,117410 0,002757
358 1660179610 0,231877 0,400000 0,214260 0,249495 0,021631
358 1660179609 0,231877 0,400000 0,214260 0,249495 0,021631
358 1660179608 0,231877 0,400000 0,214260 0,249495 0,021631
358 1660179607 0,231877 0,400000 0,214260 0,249495 0,021631
358 1660179606 0,231877 0,400000 0,214260 0,249495 0,021631
358 1660179605 0,269581 0,200000 0,269581 0,269581 0,014535
358 1660179604 0,269581 0,200000 0,269581 0,269581 0,014535
358 1660179603 0,269581 0,200000 0,269581 0,269581 0,014535
358 1660179602 0,269581 0,200000 0,269581 0,269581 0,014535
358 1660179601 0,269581 0,200000 0,269581 0,269581 0,014535
358 1660179595 0,278295 0,200000 0,278295 0,278295 0,015490
358 1660179594 0,278295 0,200000 0,278295 0,278295 0,015490
358 1660179593 0,278295 0,200000 0,278295 0,278295 0,015490
358 1660179592 0,278295 0,200000 0,278295 0,278295 0,015490
358 1660179591 0,278295 0,200000 0,278295 0,278295 0,015490
358 1660179590 0,255660 0,800000 0,213024 0,297424 0,053521
358 1660179589 0,255660 0,800000 0,213024 0,297424 0,053521
358 1660179588 0,255660 0,800000 0,213024 0,297424 0,053521
358 1660179587 0,255660 0,800000 0,213024 0,297424 0,053521
358 1660179586 0,255660 0,800000 0,213024 0,297424 0,053521
358 1660179580 0,266088 0,200000 0,266088 0,266088 0,014161
358 1660179579 0,266088 0,200000 0,266088 0,266088 0,014161
358 1660179578 0,266088 0,200000 0,266088 0,266088 0,014161
358 1660179577 0,266088 0,200000 0,266088 0,266088 0,014161
358 1660179576 0,266088 0,200000 0,266088 0,266088 0,014161
